gene_id	tx_id
ENSG00000108439	ENST00000225573
ENSG00000138035	ENST00000447944
ENSG00000164087	ENST00000296484
ENSG00000139323	ENST00000313546
ENSG00000101346	ENST00000375749
ENSG00000163389	ENST00000295588
ENSG00000143442	ENST00000271715
ENSG00000101868	ENST00000379059
ENSG00000062822	ENST00000440232
ENSG00000177084	ENST00000320574
ENSG00000140521	ENST00000268124
ENSG00000256525	ENST00000539111
ENSG00000170734	ENST00000372236
ENSG00000068654	ENST00000263857
ENSG00000125630	ENST00000263331
ENSG00000171453	ENST00000372389
ENSG00000186184	ENST00000302979
ENSG00000181222	ENST00000322644
ENSG00000148606	ENST00000372371
ENSG00000013503	ENST00000228347
ENSG00000115138	ENST00000405623
ENSG00000085998	ENST00000371992
ENSG00000144647	ENST00000344697
ENSG00000185900	ENST00000331373
ENSG00000132963	ENST00000380842
ENSG00000130714	ENST00000372228
ENSG00000009830	ENST00000261534
ENSG00000104356	ENST00000401707
ENSG00000132429	ENST00000254765
ENSG00000127948	ENST00000461988
ENSG00000102312	ENST00000326194
ENSG00000064835	ENST00000344265
ENSG00000198914	ENST00000361360
ENSG00000196767	ENST00000373200
ENSG00000091010	ENST00000230732
ENSG00000138777	ENST00000341695
ENSG00000132170	ENST00000287820
ENSG00000127125	ENST00000372561
ENSG00000166794	ENST00000300026
ENSG00000145725	ENST00000321521
ENSG00000170836	ENST00000305921
ENSG00000143224	ENST00000367999
ENSG00000213639	ENST00000395366
ENSG00000058272	ENST00000450142
ENSG00000158615	ENST00000367188
ENSG00000154415	ENST00000284601
ENSG00000113575	ENST00000481195
ENSG00000105568	ENST00000322088
ENSG00000156475	ENST00000336640
ENSG00000092020	ENST00000261475
ENSG00000112640	ENST00000485511
ENSG00000138814	ENST00000394854
ENSG00000131238	ENST00000433473
ENSG00000102103	ENST00000218224
ENSG00000143294	ENST00000271526
ENSG00000214140	ENST00000586148
ENSG00000130711	ENST00000253008
ENSG00000142611	ENST00000270722
ENSG00000138738	ENST00000264808
ENSG00000061455	ENST00000407847
ENSG00000117450	ENST00000262746
ENSG00000138078	ENST00000409936
ENSG00000180644	ENST00000441259
ENSG00000116690	ENST00000445192
ENSG00000139174	ENST00000455697
ENSG00000164306	ENST00000314970
ENSG00000072062	ENST00000308677
ENSG00000142875	ENST00000370685
ENSG00000106617	ENST00000287878
ENSG00000108946	ENST00000589228
ENSG00000154229	ENST00000413366
ENSG00000163932	ENST00000394729
ENSG00000126583	ENST00000263431
ENSG00000130175	ENST00000252455
ENSG00000184304	ENST00000331968
ENSG00000253729	ENST00000314191
ENSG00000185532	ENST00000373980
ENSG00000185345	ENST00000366898
ENSG00000180228	ENST00000325748
ENSG00000113494	ENST00000382002
ENSG00000132600	ENST00000339507
ENSG00000171867	ENST00000379440
ENSG00000115718	ENST00000234071
ENSG00000100033	ENST00000357068
ENSG00000163421	ENST00000295619
ENSG00000101292	ENST00000546004
ENSG00000007062	ENST00000510224
ENSG00000175325	ENST00000308304
ENSG00000184500	ENST00000394236
ENSG00000117360	ENST00000324862
ENSG00000105618	ENST00000321030
ENSG00000136875	ENST00000374198
ENSG00000101161	ENST00000266079
ENSG00000174231	ENST00000572621
ENSG00000112619	ENST00000230381
ENSG00000147224	ENST00000372435
ENSG00000167371	ENST00000567659
ENSG00000116132	ENST00000239461
ENSG00000204983	ENST00000311737
ENSG00000164099	ENST00000296498
ENSG00000237412	ENST00000449534
ENSG00000143363	ENST00000271620
ENSG00000105227	ENST00000324001
ENSG00000197746	ENST00000394936
ENSG00000135069	ENST00000376588
ENSG00000080815	ENST00000324501
ENSG00000143801	ENST00000366783
ENSG00000205155	ENST00000587708
ENSG00000204264	ENST00000374882
ENSG00000131470	ENST00000393795
ENSG00000197170	ENST00000356126
ENSG00000146733	ENST00000395471
ENSG00000140368	ENST00000558012
ENSG00000185920	ENST00000331920
ENSG00000117425	ENST00000372192
ENSG00000156471	ENST00000517309
ENSG00000171862	ENST00000371953
ENSG00000168267	ENST00000376504
ENSG00000124212	ENST00000244043
ENSG00000152266	ENST00000282091
ENSG00000160801	ENST00000313049
ENSG00000087494	ENST00000395872
ENSG00000179295	ENST00000351677
ENSG00000152104	ENST00000366956
ENSG00000076201	ENST00000265562
ENSG00000081237	ENST00000442510
ENSG00000151490	ENST00000281171
ENSG00000139304	ENST00000266688
ENSG00000141378	ENST00000470557
ENSG00000150787	ENST00000280362
ENSG00000179950	ENST00000526683
ENSG00000134644	ENST00000426105
ENSG00000185129	ENST00000331327
ENSG00000177192	ENST00000376649
ENSG00000110060	ENST00000227474
ENSG00000091127	ENST00000356362
ENSG00000130508	ENST00000252804
ENSG00000183010	ENST00000329875
ENSG00000143811	ENST00000343818
ENSG00000100504	ENST00000216392
ENSG00000068976	ENST00000164139
ENSG00000121350	ENST00000240651
ENSG00000172053	ENST00000306125
ENSG00000151552	ENST00000281243
ENSG00000198218	ENST00000395443
ENSG00000129646	ENST00000262765
ENSG00000130348	ENST00000369046
ENSG00000185236	ENST00000328024
ENSG00000099246	ENST00000356940
ENSG00000112210	ENST00000317483
ENSG00000069974	ENST00000396307
ENSG00000157869	ENST00000330852
ENSG00000172007	ENST00000305626
ENSG00000155961	ENST00000369454
ENSG00000115839	ENST00000442034
ENSG00000118873	ENST00000358951
ENSG00000075785	ENST00000265062
ENSG00000136238	ENST00000356142
ENSG00000128340	ENST00000249071
ENSG00000169750	ENST00000306897
ENSG00000164754	ENST00000297338
ENSG00000113522	ENST00000265335
ENSG00000051180	ENST00000382643
ENSG00000108384	ENST00000337432
ENSG00000132155	ENST00000251849
ENSG00000166349	ENST00000299440
ENSG00000175097	ENST00000311485
ENSG00000108557	ENST00000353383
ENSG00000174373	ENST00000307138
ENSG00000138698	ENST00000339360
ENSG00000165917	ENST00000298854
ENSG00000077092	ENST00000330688
ENSG00000113643	ENST00000231572
ENSG00000146282	ENST00000369536
ENSG00000145715	ENST00000274376
ENSG00000172575	ENST00000310803
ENSG00000134438	ENST00000334889
ENSG00000173976	ENST00000555633
ENSG00000101773	ENST00000399722
ENSG00000125826	ENST00000356286
ENSG00000182872	ENST00000377604
ENSG00000203867	ENST00000369519
ENSG00000138207	ENST00000371467
ENSG00000168214	ENST00000342295
ENSG00000136144	ENST00000378302
ENSG00000198570	ENST00000367002
ENSG00000139988	ENST00000551171
ENSG00000135437	ENST00000257895
ENSG00000137710	ENST00000405097
ENSG00000160957	ENST00000428558
ENSG00000068615	ENST00000538924
ENSG00000115255	ENST00000233596
ENSG00000189056	ENST00000428762
ENSG00000054967	ENST00000064780
ENSG00000143839	ENST00000272190
ENSG00000142599	ENST00000337907
ENSG00000084093	ENST00000309042
ENSG00000165731	ENST00000355710
ENSG00000154153	ENST00000306320
ENSG00000035928	ENST00000381897
ENSG00000163933	ENST00000296292
ENSG00000143390	ENST00000290524
ENSG00000185002	ENST00000332958
ENSG00000064490	ENST00000303088
ENSG00000133111	ENST00000255476
ENSG00000148604	ENST00000359452
ENSG00000108370	ENST00000262406
ENSG00000186326	ENST00000334176
ENSG00000112077	ENST00000371175
ENSG00000129667	ENST00000313080
ENSG00000188672	ENST00000294413
ENSG00000163914	ENST00000296271
ENSG00000008853	ENST00000519685
ENSG00000107036	ENST00000414202
ENSG00000079841	ENST00000521978
ENSG00000176406	ENST00000406091
ENSG00000132669	ENST00000255006
ENSG00000135249	ENST00000257700
ENSG00000137275	ENST00000259808
ENSG00000183421	ENST00000332512
ENSG00000143622	ENST00000368322
ENSG00000140522	ENST00000268125
ENSG00000131263	ENST00000332687
ENSG00000155906	ENST00000367303
ENSG00000171865	ENST00000315212
ENSG00000104889	ENST00000221486
ENSG00000136104	ENST00000336617
ENSG00000172922	ENST00000308418
ENSG00000135828	ENST00000367559
ENSG00000026297	ENST00000508775
ENSG00000125352	ENST00000371442
ENSG00000101695	ENST00000217740
ENSG00000082996	ENST00000344229
ENSG00000170881	ENST00000303545
ENSG00000163961	ENST00000318037
ENSG00000120925	ENST00000534961
ENSG00000178222	ENST00000433731
ENSG00000011275	ENST00000389902
ENSG00000108375	ENST00000584437
ENSG00000185008	ENST00000487694
ENSG00000154134	ENST00000397801
ENSG00000154133	ENST00000306534
ENSG00000067836	ENST00000322048
ENSG00000149489	ENST00000278833
ENSG00000169071	ENST00000375708
ENSG00000069667	ENST00000261523
ENSG00000143365	ENST00000318247
ENSG00000104237	ENST00000220676
ENSG00000183638	ENST00000382483
ENSG00000102218	ENST00000218340
ENSG00000116745	ENST00000262340
ENSG00000156313	ENST00000378505
ENSG00000092200	ENST00000400017
ENSG00000103494	ENST00000379925
ENSG00000153574	ENST00000283646
ENSG00000147403	ENST00000424325
ENSG00000142676	ENST00000374550
ENSG00000167526	ENST00000393099
ENSG00000122026	ENST00000311549
ENSG00000182899	ENST00000464167
ENSG00000122406	ENST00000370321
ENSG00000124614	ENST00000326199
ENSG00000182774	ENST00000330244
ENSG00000105372	ENST00000598742
ENSG00000186468	ENST00000296674
ENSG00000138326	ENST00000440692
ENSG00000197728	ENST00000356464
ENSG00000233927	ENST00000600659
ENSG00000213741	ENST00000396020
ENSG00000177189	ENST00000379565
ENSG00000171863	ENST00000304921
ENSG00000168028	ENST00000301821
ENSG00000133818	ENST00000256196
ENSG00000048392	ENST00000251810
ENSG00000102104	ENST00000379984
ENSG00000160188	ENST00000291536
ENSG00000130363	ENST00000252655
ENSG00000111834	ENST00000229554
ENSG00000172426	ENST00000372165
ENSG00000169218	ENST00000356545
ENSG00000147655	ENST00000276659
ENSG00000101282	ENST00000217260
ENSG00000159579	ENST00000537866
ENSG00000174891	ENST00000295930
ENSG00000258366	ENST00000508582
ENSG00000125744	ENST00000245923
ENSG00000130347	ENST00000369063
ENSG00000176225	ENST00000255674
ENSG00000145016	ENST00000296343
ENSG00000159216	ENST00000300305
ENSG00000124813	ENST00000371438
ENSG00000198853	ENST00000455600
ENSG00000118600	ENST00000261234
ENSG00000196218	ENST00000359596
ENSG00000198626	ENST00000366574
ENSG00000267534	ENST00000590320
ENSG00000151835	ENST00000382298
ENSG00000130561	ENST00000409110
ENSG00000103449	ENST00000251020
ENSG00000101115	ENST00000217086
ENSG00000177570	ENST00000314727
ENSG00000205413	ENST00000379958
ENSG00000177409	ENST00000318238
ENSG00000101347	ENST00000262878
ENSG00000152700	ENST00000402673
ENSG00000104835	ENST00000600042
ENSG00000111961	ENST00000367467
ENSG00000119042	ENST00000417098
ENSG00000126524	ENST00000246868
ENSG00000100241	ENST00000380817
ENSG00000133812	ENST00000256190
ENSG00000109929	ENST00000264027
ENSG00000140386	ENST00000563290
ENSG00000138760	ENST00000264896
ENSG00000244486	ENST00000266214
ENSG00000185313	ENST00000449082
ENSG00000168356	ENST00000302328
ENSG00000144285	ENST00000303395
ENSG00000105711	ENST00000415950
ENSG00000136531	ENST00000357398
ENSG00000149575	ENST00000278947
ENSG00000153253	ENST00000283254
ENSG00000166257	ENST00000392770
ENSG00000007314	ENST00000435607
ENSG00000177098	ENST00000324727
ENSG00000183873	ENST00000413689
ENSG00000196876	ENST00000354534
ENSG00000169432	ENST00000409672
ENSG00000111319	ENST00000360168
ENSG00000168447	ENST00000343070
ENSG00000166828	ENST00000300061
ENSG00000133028	ENST00000255390
ENSG00000130489	ENST00000543927
ENSG00000142186	ENST00000270176
ENSG00000136021	ENST00000360820
ENSG00000054282	ENST00000366541
ENSG00000073578	ENST00000264932
ENSG00000205138	ENST00000378887
ENSG00000167985	ENST00000301761
ENSG00000117118	ENST00000375499
ENSG00000143252	ENST00000367975
ENSG00000204370	ENST00000375549
ENSG00000170426	ENST00000293502
ENSG00000100934	ENST00000307712
ENSG00000101310	ENST00000336714
ENSG00000150961	ENST00000280551
ENSG00000058262	ENST00000243253
ENSG00000025796	ENST00000369002
ENSG00000187742	ENST00000375807
ENSG00000143416	ENST00000368868
ENSG00000138018	ENST00000260585
ENSG00000162430	ENST00000361547
ENSG00000196189	ENST00000368285
ENSG00000167680	ENST00000586582
ENSG00000109618	ENST00000382103
ENSG00000140623	ENST00000268231
ENSG00000184640	ENST00000427177
ENSG00000122335	ENST00000367104
ENSG00000197249	ENST00000448921
ENSG00000196136	ENST00000467132
ENSG00000170099	ENST00000341584
ENSG00000166396	ENST00000398019
ENSG00000166401	ENST00000397985
ENSG00000117601	ENST00000367698
ENSG00000099937	ENST00000215727
ENSG00000106366	ENST00000223095
ENSG00000132386	ENST00000254722
ENSG00000167711	ENST00000324015
ENSG00000149131	ENST00000278407
ENSG00000149257	ENST00000524558
ENSG00000163536	ENST00000295777
ENSG00000119335	ENST00000372692
ENSG00000152217	ENST00000282030
ENSG00000099381	ENST00000262519
ENSG00000139718	ENST00000267197
ENSG00000181555	ENST00000409792
ENSG00000168137	ENST00000402198
ENSG00000107290	ENST00000224140
ENSG00000143368	ENST00000271628
ENSG00000106483	ENST00000436072
ENSG00000185303	ENST00000372325
ENSG00000168878	ENST00000393822
ENSG00000168484	ENST00000318561
ENSG00000183605	ENST00000355697
ENSG00000108823	ENST00000262018
ENSG00000163069	ENST00000381431
ENSG00000170624	ENST00000337851
ENSG00000127990	ENST00000445866
ENSG00000102683	ENST00000218867
ENSG00000164023	ENST00000394684
ENSG00000129810	ENST00000263753
ENSG00000166224	ENST00000373202
ENSG00000181523	ENST00000326317
ENSG00000183918	ENST00000371139
ENSG00000087266	ENST00000503393
ENSG00000174705	ENST00000311601
ENSG00000169247	ENST00000515425
ENSG00000251322	ENST00000262795
ENSG00000164690	ENST00000297261
ENSG00000182199	ENST00000328923
ENSG00000108061	ENST00000369452
ENSG00000185960	ENST00000381578
ENSG00000185960	ENST00000381578
ENSG00000158352	ENST00000376020
ENSG00000090402	ENST00000264382
ENSG00000142178	ENST00000270162
ENSG00000120725	ENST00000394817
ENSG00000169375	ENST00000394947
ENSG00000126778	ENST00000247182
ENSG00000138083	ENST00000260653
ENSG00000177045	ENST00000317578
ENSG00000184302	ENST00000327720
ENSG00000157933	ENST00000378536
ENSG00000204351	ENST00000375394
ENSG00000125255	ENST00000245312
ENSG00000120519	ENST00000335472
ENSG00000110911	ENST00000394904
ENSG00000074803	ENST00000396577
ENSG00000064651	ENST00000262461
ENSG00000070915	ENST00000438926
ENSG00000124140	ENST00000454036
ENSG00000140199	ENST00000354181
ENSG00000158296	ENST00000279027
ENSG00000141485	ENST00000433363
ENSG00000155380	ENST00000538576
ENSG00000152779	ENST00000371790
ENSG00000147100	ENST00000587091
ENSG00000119899	ENST00000355773
ENSG00000179520	ENST00000323346
ENSG00000101194	ENST00000370351
ENSG00000187714	ENST00000374115
ENSG00000117479	ENST00000236137
ENSG00000135917	ENST00000258403
ENSG00000106688	ENST00000262352
ENSG00000110436	ENST00000278379
ENSG00000079215	ENST00000265113
ENSG00000115902	ENST00000234256
ENSG00000168575	ENST00000342228
ENSG00000197891	ENST00000377574
ENSG00000197375	ENST00000245407
ENSG00000074621	ENST00000261892
ENSG00000140090	ENST00000532405
ENSG00000188467	ENST00000341459
ENSG00000100075	ENST00000215882
ENSG00000108528	ENST00000225665
ENSG00000115840	ENST00000422440
ENSG00000004864	ENST00000416240
ENSG00000102743	ENST00000338625
ENSG00000125454	ENST00000402418
ENSG00000178537	ENST00000319017
ENSG00000177542	ENST00000320230
ENSG00000085491	ENST00000565488
ENSG00000144741	ENST00000354883
ENSG00000075415	ENST00000228318
ENSG00000144659	ENST00000273158
ENSG00000151729	ENST00000281456
ENSG00000181035	ENST00000318596
ENSG00000164209	ENST00000355943
ENSG00000155850	ENST00000286298
ENSG00000091138	ENST00000340010
ENSG00000091137	ENST00000265715
ENSG00000147606	ENST00000309536
ENSG00000112053	ENST00000490799
ENSG00000167114	ENST00000300456
ENSG00000198246	ENST00000373189
ENSG00000117394	ENST00000426263
ENSG00000197496	ENST00000359271
ENSG00000163581	ENST00000314251
ENSG00000109667	ENST00000264784
ENSG00000196660	ENST00000366926
ENSG00000158014	ENST00000374276
ENSG00000169359	ENST00000392845
ENSG00000131183	ENST00000324417
ENSG00000157765	ENST00000382051
ENSG00000198569	ENST00000538474
ENSG00000164414	ENST00000369552
ENSG00000181830	ENST00000314134
ENSG00000116704	ENST00000235345
ENSG00000186335	ENST00000335244
ENSG00000137700	ENST00000357590
ENSG00000166558	ENST00000299709
ENSG00000165915	ENST00000362021
ENSG00000104635	ENST00000359741
ENSG00000147804	ENST00000301305
ENSG00000139540	ENST00000266980
ENSG00000138821	ENST00000394833
ENSG00000138079	ENST00000260649
ENSG00000138449	ENST00000261024
ENSG00000070214	ENST00000374720
ENSG00000162426	ENST00000471889
ENSG00000164175	ENST00000296589
ENSG00000076351	ENST00000440501
ENSG00000004939	ENST00000262418
ENSG00000088836	ENST00000380059
ENSG00000080493	ENST00000425175
ENSG00000132517	ENST00000424747
ENSG00000185803	ENST00000532887
ENSG00000101276	ENST00000217254
ENSG00000100170	ENST00000266088
ENSG00000140675	ENST00000330498
ENSG00000105641	ENST00000222248
ENSG00000138074	ENST00000310574
ENSG00000115665	ENST00000264047
ENSG00000157103	ENST00000287766
ENSG00000197106	ENST00000331565
ENSG00000174358	ENST00000304460
ENSG00000163817	ENST00000358525
ENSG00000142319	ENST00000270349
ENSG00000165970	ENST00000525748
ENSG00000130821	ENST00000253122
ENSG00000196517	ENST00000360584
ENSG00000013293	ENST00000231706
ENSG00000155465	ENST00000397532
ENSG00000021488	ENST00000023064
ENSG00000090020	ENST00000263980
ENSG00000066230	ENST00000264938
ENSG00000109062	ENST00000262613
ENSG00000198689	ENST00000370695
ENSG00000065923	ENST00000328306
ENSG00000134538	ENST00000256958
ENSG00000111700	ENST00000381545
ENSG00000174640	ENST00000310926
ENSG00000236320	ENST00000415846
ENSG00000178235	ENST00000377084
ENSG00000184564	ENST00000400286
ENSG00000126233	ENST00000246515
ENSG00000188827	ENST00000294008
ENSG00000166949	ENST00000327367
ENSG00000141646	ENST00000342988
ENSG00000137834	ENST00000288840
ENSG00000120693	ENST00000379826
ENSG00000080503	ENST00000382203
ENSG00000127616	ENST00000429416
ENSG00000163104	ENST00000359052
ENSG00000138375	ENST00000357276
ENSG00000099956	ENST00000263121
ENSG00000139613	ENST00000267064
ENSG00000066117	ENST00000394963
ENSG00000108604	ENST00000448276
ENSG00000073584	ENST00000348513
ENSG00000072501	ENST00000322213
ENSG00000108055	ENST00000361804
ENSG00000101596	ENST00000320876
ENSG00000105771	ENST00000270066
ENSG00000172062	ENST00000380707
ENSG00000128602	ENST00000249373
ENSG00000198732	ENST00000361956
ENSG00000112562	ENST00000354536
ENSG00000166311	ENST00000342245
ENSG00000136699	ENST00000409031
ENSG00000091482	ENST00000379494
ENSG00000102172	ENST00000404933
ENSG00000019549	ENST00000396822
ENSG00000099940	ENST00000215730
ENSG00000145335	ENST00000394986
ENSG00000074317	ENST00000310112
ENSG00000163877	ENST00000296215
ENSG00000144028	ENST00000323853
ENSG00000125835	ENST00000438552
ENSG00000182004	ENST00000414487
ENSG00000128739	ENST00000400100
ENSG00000101400	ENST00000217381
ENSG00000086300	ENST00000338523
ENSG00000135317	ENST00000314673
ENSG00000112320	ENST00000317357
ENSG00000142168	ENST00000270142
ENSG00000165643	ENST00000425225
ENSG00000159140	ENST00000356577
ENSG00000140263	ENST00000267814
ENSG00000115904	ENST00000426016
ENSG00000100485	ENST00000216373
ENSG00000167941	ENST00000301691
ENSG00000100146	ENST00000396884
ENSG00000176887	ENST00000322002
ENSG00000164736	ENST00000297316
ENSG00000203883	ENST00000340356
ENSG00000181449	ENST00000325404
ENSG00000134595	ENST00000370536
ENSG00000124766	ENST00000244745
ENSG00000134532	ENST00000451604
ENSG00000110693	ENST00000396356
ENSG00000125398	ENST00000245479
ENSG00000135899	ENST00000258381
ENSG00000170374	ENST00000536324
ENSG00000104450	ENST00000388798
ENSG00000113140	ENST00000231061
ENSG00000133104	ENST00000451493
ENSG00000021574	ENST00000315285
ENSG00000145375	ENST00000274008
ENSG00000042317	ENST00000393545
ENSG00000100014	ENST00000314328
ENSG00000152582	ENST00000356031
ENSG00000072195	ENST00000312358
ENSG00000104133	ENST00000261866
ENSG00000090487	ENST00000204566
ENSG00000197912	ENST00000268704
ENSG00000164266	ENST00000296695
ENSG00000133710	ENST00000359874
ENSG00000167642	ENST00000301244
ENSG00000121067	ENST00000393331
ENSG00000166068	ENST00000299084
ENSG00000010072	ENST00000295050
ENSG00000187678	ENST00000344120
ENSG00000163554	ENST00000368147
ENSG00000197694	ENST00000372739
ENSG00000070182	ENST00000389722
ENSG00000173898	ENST00000533211
ENSG00000160460	ENST00000352632
ENSG00000090054	ENST00000262554
ENSG00000100596	ENST00000216484
ENSG00000161011	ENST00000389805
ENSG00000080603	ENST00000262518
ENSG00000128039	ENST00000264228
ENSG00000072310	ENST00000355815
ENSG00000100883	ENST00000556994
ENSG00000174780	ENST00000342756
ENSG00000184895	ENST00000383070
ENSG00000106028	ENST00000481508
ENSG00000180879	ENST00000320857
ENSG00000149418	ENST00000278742
ENSG00000126091	ENST00000262915
ENSG00000115525	ENST00000377332
ENSG00000185482	ENST00000332782
ENSG00000118007	ENST00000383202
ENSG00000101972	ENST00000218089
ENSG00000066923	ENST00000426455
ENSG00000124356	ENST00000394070
ENSG00000147465	ENST00000276449
ENSG00000084090	ENST00000337288
ENSG00000115415	ENST00000361099
ENSG00000170581	ENST00000314128
ENSG00000168610	ENST00000264657
ENSG00000173757	ENST00000293328
ENSG00000123473	ENST00000371877
ENSG00000167323	ENST00000300737
ENSG00000184584	ENST00000330794
ENSG00000118046	ENST00000326873
ENSG00000101109	ENST00000372806
ENSG00000107960	ENST00000224950
ENSG00000165730	ENST00000298596
ENSG00000137868	ENST00000563965
ENSG00000266173	ENST00000336174
ENSG00000242866	ENST00000450892
ENSG00000101846	ENST00000217961
ENSG00000134910	ENST00000392708
ENSG00000103266	ENST00000219548
ENSG00000135604	ENST00000367568
ENSG00000124222	ENST00000371141
ENSG00000099365	ENST00000215095
ENSG00000136854	ENST00000373302
ENSG00000076944	ENST00000221283
ENSG00000136143	ENST00000378654
ENSG00000163541	ENST00000393868
ENSG00000107882	ENST00000369902
ENSG00000175600	ENST00000309930
ENSG00000088002	ENST00000201586
ENSG00000144455	ENST00000272902
ENSG00000167098	ENST00000356173
ENSG00000139531	ENST00000394109
ENSG00000148290	ENST00000371974
ENSG00000178691	ENST00000322652
ENSG00000177868	ENST00000372521
ENSG00000197321	ENST00000375398
ENSG00000196074	ENST00000357552
ENSG00000139351	ENST00000392927
ENSG00000008056	ENST00000295987
ENSG00000131018	ENST00000367255
ENSG00000054654	ENST00000358025
ENSG00000181392	ENST00000324444
ENSG00000197283	ENST00000418600
ENSG00000159082	ENST00000433931
ENSG00000102003	ENST00000263233
ENSG00000067715	ENST00000261205
ENSG00000143858	ENST00000367267
ENSG00000198198	ENST00000562955
ENSG00000055208	ENST00000367456
ENSG00000166863	ENST00000458521
ENSG00000136463	ENST00000258975
ENSG00000169836	ENST00000304883
ENSG00000184292	ENST00000371225
ENSG00000147133	ENST00000276072
ENSG00000197780	ENST00000338366
ENSG00000064313	ENST00000378164
ENSG00000106290	ENST00000437822
ENSG00000177156	ENST00000319006
ENSG00000170921	ENST00000424789
ENSG00000183597	ENST00000327374
ENSG00000168394	ENST00000354258
ENSG00000204267	ENST00000374899
ENSG00000231925	ENST00000426633
ENSG00000169762	ENST00000405303
ENSG00000120948	ENST00000240185
ENSG00000113407	ENST00000455217
ENSG00000089123	ENST00000337743
ENSG00000198650	ENST00000355962
ENSG00000102125	ENST00000299328
ENSG00000125875	ENST00000354200
ENSG00000036054	ENST00000394144
ENSG00000162065	ENST00000293970
ENSG00000145979	ENST00000606214
ENSG00000133138	ENST00000357242
ENSG00000141556	ENST00000355528
ENSG00000116957	ENST00000366601
ENSG00000145348	ENST00000273980
ENSG00000183735	ENST00000331710
ENSG00000101849	ENST00000217964
ENSG00000177565	ENST00000430069
ENSG00000112592	ENST00000392092
ENSG00000136535	ENST00000389554
ENSG00000184058	ENST00000332710
ENSG00000092607	ENST00000207157
ENSG00000112837	ENST00000369663
ENSG00000143178	ENST00000367821
ENSG00000121068	ENST00000240328
ENSG00000164532	ENST00000408931
ENSG00000073861	ENST00000177694
ENSG00000122145	ENST00000373294
ENSG00000135111	ENST00000257566
ENSG00000121075	ENST00000240335
ENSG00000089225	ENST00000310346
ENSG00000149922	ENST00000395224
ENSG00000059377	ENST00000416849
ENSG00000164458	ENST00000296946
ENSG00000173991	ENST00000309889
ENSG00000140262	ENST00000438423
ENSG00000100207	ENST00000359486
ENSG00000071564	ENST00000262965
ENSG00000196628	ENST00000398339
ENSG00000110719	ENST00000265686
ENSG00000185339	ENST00000215838
ENSG00000070814	ENST00000504761
ENSG00000204852	ENST00000397659
ENSG00000168778	ENST00000303372
ENSG00000119977	ENST00000371217
ENSG00000241186	ENST00000296145
ENSG00000111802	ENST00000378198
ENSG00000196116	ENST00000355295
ENSG00000187079	ENST00000361985
ENSG00000196663	ENST00000359520
ENSG00000099797	ENST00000215567
ENSG00000205678	ENST00000381210
ENSG00000109927	ENST00000392793
ENSG00000120156	ENST00000380036
ENSG00000100726	ENST00000262319
ENSG00000218336	ENST00000511685
ENSG00000149256	ENST00000278550
ENSG00000112773	ENST00000320172
ENSG00000168769	ENST00000540549
ENSG00000187605	ENST00000409262
ENSG00000120498	ENST00000395889
ENSG00000121101	ENST00000240361
ENSG00000133863	ENST00000256246
ENSG00000091513	ENST00000402696
ENSG00000137203	ENST00000379604
ENSG00000008196	ENST00000393655
ENSG00000068323	ENST00000315869
ENSG00000114354	ENST00000240851
ENSG00000106327	ENST00000462107
ENSG00000072274	ENST00000360110
ENSG00000042832	ENST00000220616
ENSG00000088451	ENST00000261296
ENSG00000105329	ENST00000221930
ENSG00000092969	ENST00000366929
ENSG00000119699	ENST00000238682
ENSG00000120708	ENST00000442011
ENSG00000106799	ENST00000374994
ENSG00000163513	ENST00000359013
ENSG00000177426	ENST00000330513
ENSG00000092295	ENST00000206765
ENSG00000104055	ENST00000220420
ENSG00000166948	ENST00000202625
ENSG00000180176	ENST00000381178
ENSG00000131931	ENST00000254250
ENSG00000178726	ENST00000377103
ENSG00000113272	ENST00000231198
ENSG00000125676	ENST00000245838
ENSG00000131652	ENST00000326266
ENSG00000090534	ENST00000204615
ENSG00000126351	ENST00000264637
ENSG00000151090	ENST00000396671
ENSG00000116001	ENST00000433529
ENSG00000105197	ENST00000314349
ENSG00000126953	ENST00000372902
ENSG00000113845	ENST00000494664
ENSG00000100234	ENST00000266085
ENSG00000092330	ENST00000267415
ENSG00000119139	ENST00000539225
ENSG00000166548	ENST00000451102
ENSG00000149476	ENST00000394900
ENSG00000163931	ENST00000423516
ENSG00000104953	ENST00000246112
ENSG00000146872	ENST00000346027
ENSG00000038295	ENST00000061240
ENSG00000196664	ENST00000380659
ENSG00000165091	ENST00000297784
ENSG00000141524	ENST00000590602
ENSG00000167895	ENST00000318430
ENSG00000143183	ENST00000367881
ENSG00000106460	ENST00000396667
ENSG00000179029	ENST00000316425
ENSG00000171202	ENST00000304511
ENSG00000171204	ENST00000358867
ENSG00000181291	ENST00000321639
ENSG00000149483	ENST00000278826
ENSG00000134851	ENST00000381334
ENSG00000244045	ENST00000292114
ENSG00000187049	ENST00000515837
ENSG00000205084	ENST00000568377
ENSG00000155755	ENST00000409883
ENSG00000205090	ENST00000378733
ENSG00000070269	ENST00000261556
ENSG00000095209	ENST00000374692
ENSG00000170876	ENST00000306077
ENSG00000196187	ENST00000366835
ENSG00000164953	ENST00000453321
ENSG00000175606	ENST00000312184
ENSG00000177728	ENST00000314256
ENSG00000006042	ENST00000579849
ENSG00000181585	ENST00000326431
ENSG00000154646	ENST00000284885
ENSG00000160183	ENST00000291532
ENSG00000187045	ENST00000346753
